aa2466,Lotus,1,540,265
aa2466,11388,1,540,265
aa2467,Lotus,2,400,257
aa2468,Lotus,1,990,789
aa2469,Lavender,2,210,379
aa2470,Rose,2,690,837
aa2471,Rose,1,740,61
aa2472,Lavender,1,240,508
aa2473,Lavender,1,220,26
aa2474,Rose,2,870,423
aa2475,Orchid,1,630,14
aa2476,Orchid,2,750,223
aa2477,Orchid,1,590,591
aa2478,Orchid,2,770,648
aa2479,Orchid,1,80,897
aa2480,Orchid,1,90,559
aa2481,Rose,1,20,509
aa2482,Rose,2,570,145
aa2483,Tulip,1,160,195
aa2484,Lavender,2,700,709
aa2485,Tulip,2,830,571
aa2486,Orchid,2,860,288
aa2487,Lavender,2,470,787
aa2488,Rose,1,580,486
aa2489,Rose,1,260,485
aa2490,Orchid,2,440,101
aa2491,Lotus,2,790,198
aa2492,Lotus,1,380,888
aa2493,Lotus,1,770,61
aa2494,Orchid,1,500,385
aa2495,Lotus,1,860,176
aa2496,Orchid,2,50,98
aa2497,Lotus,1,150,652
aa2498,Lavender,2,980,323
aa2499,Orchid,2,190,4
aa2500,Orchid,2,950,879
aa2501,Orchid,2,210,891
aa2502,Lavender,1,20,765
aa2503,Rose,1,920,572
aa2504,Tulip,1,110,222
aa2505,Lavender,1,930,345
aa2506,Tulip,2,470,481
aa2507,Lotus,2,260,351
aa2508,Tulip,1,1000,73
aa2509,Lotus,1,690,11
aa2510,Rose,1,590,783
aa2511,Orchid,2,20,200
aa2512,Lavender,1,320,433
aa2513,Orchid,2,350,232
aa2514,Tulip,2,760,756
aa2515,Rose,2,760,759
aa2516,Orchid,1,700,565
aa2517,Orchid,2,530,6
aa2518,Tulip,1,890,574
aa2519,Lavender,2,930,599
aa2520,Rose,1,380,955
aa2521,Lavender,1,760,241
aa2522,Tulip,2,60,36
aa2523,Lotus,1,290,717
aa2524,Tulip,2,330,509
aa2525,Rose,1,490,277
aa2526,Lotus,2,690,417
aa2527,Rose,1,720,783
aa2528,Orchid,2,280,80
aa2529,Lavender,2,810,752
aa2529,Lavender,2,810,752
aa2530,Lotus,2,170,37
aa2531,Lotus,1,830,590
aa2532,Rose,1,570,934
aa2533,Lotus,2,270,132
aa2533,Lotus,2,Sunflower,132
aa2534,Orchid,2,260,781
aa2535,Orchid,2,890,33
aa2536,Rose,2,560,708
aa2537,Lavender,1,490,674
aa2538,Rose,2,460,230
aa2539,Tulip,1,210,867
aa2540,Lotus,1,940,308
aa2540,Lotus,1,940,308
aa2541,Tulip,1,250,701
aa2542,Tulip,2,880,820
aa2543,Rose,1,120,577
aa2544,Orchid,1,290,403
aa2545,Orchid,2,490,621
aa2546,Lavender,2,900,445
aa2547,Tulip,2,580,226
aa2548,Orchid,2,1000,790
aa2549,Lotus,1,350,811
aa2550,Tulip,2,630,540
aa2551,Orchid,2,370,704
aa2552,Rose,1,180,748
aa2553,Rose,2,50,819
aa2554,Lotus,1,710,276
aa2555,Lavender,1,540,439
aa2556,Lotus,2,110,906
aa2557,Lavender,1,430,808
aa2558,Lotus,2,680,773
aa2559,Lotus,1,200,121
aa2560,Rose,2,990,646
aa2561,Lavender,2,750,791
aa2562,Lavender,1,250,344
aa2563,Tulip,1,650,688
aa2564,Rose,2,110,587
aa2565,Orchid,1,550,993
aa2566,Rose,1,650,712
aa2567,Lotus,2,50,895
aa2568,Tulip,1,700,651
aa2569,Orchid,2,110,831
aa2570,Lotus,1,370,609
aa2571,Lotus,1,370,521
aa2572,Tulip,2,70,93
aa2573,Lavender,1,430,331
aa2574,Orchid,2,410,807
aa2575,Lotus,1,460,668
aa2576,Lotus,1,130,595
aa2577,Rose,2,260,256
aa2578,Tulip,2,70,244
aa2579,Lotus,1,350,182
aa2580,Lavender,1,10,124
aa2581,Rose,2,280,480
aa2582,Tulip,1,410,574
aa2583,Tulip,2,890,792
aa2584,Lotus,1,130,769
aa2585,Tulip,2,860,569
aa2586,Lavender,2,440,644
aa2587,Rose,2,690,57
aa2588,Orchid,1,910,107
aa2589,Lotus,2,740,346
aa2590,Lavender,1,120,756
aa2591,Tulip,1,860,967
aa2591,19942,1,860,967
aa2592,Rose,1,20,484
aa2593,Rose,1,190,798
aa2594,Rose,1,250,224
aa2595,Tulip,2,20,484
aa2596,Lotus,2,450,331
aa2597,Lavender,2,730,785
aa2598,Orchid,2,490,192
aa2599,Rose,2,780,739
aa2600,Rose,1,740,459
aa2601,Orchid,2,850,119
aa2602,Tulip,1,410,723
aa2603,Rose,2,50,534
aa2604,Tulip,1,840,322
aa2605,Rose,2,300,138
aa2606,Lotus,2,300,653
aa2607,Orchid,1,570,194
aa2608,Lotus,2,500,587
aa2609,Lotus,1,410,119
aa2610,Orchid,1,690,103
aa2611,Orchid,1,620,777
aa2612,Rose,2,270,574
aa2613,Orchid,2,480,680
aa2614,Rose,1,490,497
aa2615,Lavender,2,550,722
aa2616,Orchid,2,400,500
aa2616,Orchid,2,400,0
aa2617,Orchid,2,140,642
aa2617,Orchid,2,140,642
aa2618,Rose,2,800,669
aa2619,Lotus,2,360,206
aa2620,Lotus,2,890,523
aa2621,Lotus,2,660,131
aa2622,Rose,2,310,976
aa2623,Tulip,2,110,244
aa2624,Tulip,2,560,168
aa2625,Rose,1,260,357
aa2626,Tulip,2,430,796
aa2627,Rose,1,690,549
aa2628,Rose,2,600,15
aa2629,Orchid,2,260,690
aa2630,Orchid,1,830,57
aa2631,Lotus,2,860,189
aa2632,Lotus,2,520,612
aa2633,Lavender,1,940,623
aa2633,Lavender,1,Iris,623
aa2634,Lavender,2,190,233
aa2635,Orchid,1,150,306
aa2636,Rose,1,600,443
aa2637,Lavender,2,680,395
aa2638,Orchid,2,1000,165
aa2638,90111,2,1000,165
aa2639,Orchid,2,370,351
aa2640,Orchid,2,370,605
aa2641,Orchid,2,730,741
aa2642,Lavender,2,990,966
aa2643,Lavender,2,970,638
aa2644,Lotus,2,180,94
aa2645,Orchid,1,510,94
aa2646,Orchid,2,210,978
aa2647,Lotus,1,700,441
aa2647,Lotus,Sunflower,700,441
aa2648,Orchid,1,490,100
aa2649,Lotus,2,310,264
aa2650,Lotus,2,530,221
aa2651,Lotus,1,400,733
aa2652,Lavender,1,80,65
aa2653,Lotus,1,540,88
aa2654,Rose,1,990,349
aa2655,Lotus,2,480,719
aa2656,Lavender,1,830,395
aa2657,Orchid,1,270,561
aa2658,Orchid,2,70,661
aa2659,Lavender,2,260,317
aa2660,Orchid,1,480,566
aa2661,Tulip,2,340,446
aa2662,Tulip,1,200,234
aa2663,Rose,1,970,349
aa2663,Rose,1,Canada,349
aa2664,Orchid,1,110,962
aa2665,Tulip,1,820,753
aa2666,Orchid,1,500,556
aa2667,Lotus,1,960,149
aa2668,Lotus,2,670,472
aa2669,Lotus,1,600,962
aa2670,Lavender,2,910,690
aa2671,Orchid,2,20,141
aa2672,Tulip,2,630,904
aa2673,Rose,2,830,598
aa2674,Rose,2,390,755
aa2675,Orchid,2,210,560
aa2676,Orchid,1,540,909
aa2677,Lavender,1,150,749
aa2678,Lotus,2,720,603
aa2679,Rose,2,670,554
aa2680,Tulip,1,370,575
aa2681,Rose,1,540,84
aa2682,Tulip,2,500,892
aa2683,Lotus,2,740,742
aa2684,Orchid,1,470,882
aa2685,Lotus,2,310,438
aa2686,Rose,1,760,337
aa2687,Rose,1,230,212
aa2688,Lavender,1,150,302
aa2689,Tulip,2,1000,3
aa2690,Lavender,1,780,710
aa2691,Lotus,2,670,456
aa2692,Lotus,2,990,854
aa2693,Lavender,1,590,304
aa2694,Lavender,1,310,881
aa2695,Lotus,2,700,738
aa2696,Lotus,1,230,158
aa2697,Tulip,1,100,247
aa2698,Tulip,1,130,501
aa2699,Lotus,1,240,838
aa2700,Tulip,1,610,989
aa2701,Tulip,2,240,858
aa2702,Tulip,1,990,687
aa2703,Lotus,1,710,635
aa2704,Orchid,1,1000,807
aa2705,Lavender,2,120,344
aa2706,Lavender,2,430,804
aa2707,Rose,2,290,124
aa2708,Lavender,2,710,311
aa2709,Tulip,1,380,781
aa2710,Tulip,2,620,392
aa2711,Lotus,1,50,318
aa2712,Lavender,1,980,531
aa2713,Lotus,2,850,925
aa2714,Lotus,1,1000,704
aa2715,Rose,2,90,675
aa2716,Tulip,2,180,140
aa2717,Orchid,2,350,510
aa2718,Tulip,1,810,558
aa2719,Lavender,2,960,742
aa2719,Lavender,2,960,0
aa2720,Tulip,1,590,476
aa2721,Orchid,2,930,758
aa2722,Orchid,2,100,613
aa2723,Tulip,1,880,70
aa2724,Lavender,1,60,478
aa2725,Lotus,1,200,900
aa2726,Tulip,2,590,783
aa2727,Lotus,1,870,276
aa2728,Tulip,1,220,299
aa2728,Tulip,1,220,Daisy
aa2729,Rose,1,270,521
aa2730,Orchid,2,450,448
aa2731,Rose,1,580,225
aa2732,Lavender,1,850,782
aa2733,Rose,1,280,831
aa2734,Lotus,2,470,350
aa2735,Orchid,1,760,37
aa2736,Rose,1,300,980
aa2737,Lotus,2,120,211
aa2738,Lotus,1,390,797
aa2739,Lotus,2,680,827
aa2740,Tulip,1,1000,854
aa2741,Lavender,2,990,405
aa2742,Tulip,1,360,818
aa2743,Orchid,2,910,966
aa2744,Tulip,1,760,463
aa2745,Orchid,1,260,948
aa2746,Rose,2,690,832
aa2747,Lavender,2,280,92
aa2747,Lavender,2,Iris,92
aa2748,Orchid,2,280,438
aa2749,Lotus,1,80,760
aa2750,Lavender,1,320,535
aa2751,Orchid,1,290,57
aa2752,Orchid,2,640,747
aa2753,Lotus,1,230,607
aa2754,Rose,2,570,582
aa2755,Lotus,2,250,183
aa2756,Rose,2,880,202
aa2757,Tulip,2,80,596
aa2758,Orchid,2,680,368
aa2759,Orchid,1,140,342
aa2760,Rose,1,520,832
aa2761,Orchid,2,920,524
aa2762,Rose,2,680,582
aa2763,Lavender,2,600,341
aa2764,Lavender,2,230,289
aa2765,Rose,1,940,757
aa2766,Lavender,2,970,829
aa2767,Lavender,1,850,755
aa2768,Lavender,2,830,669
aa2769,Orchid,1,140,698
aa2770,Rose,2,870,229
aa2771,Lavender,2,540,860
aa2772,Orchid,1,110,77
aa2773,Rose,1,950,953
aa2774,Lotus,1,440,882
aa2775,Lavender,2,210,453
aa2776,Orchid,1,930,16
aa2777,Orchid,2,670,498
aa2777,Orchid,2,670,34230
aa2778,Tulip,2,770,23
aa2779,Orchid,1,140,352
aa2780,Tulip,2,640,1
aa2781,Orchid,2,670,385
aa2782,Rose,1,190,444
aa2783,Orchid,2,370,148
aa2784,Orchid,2,40,215
aa2785,Lotus,2,770,418
aa2786,Rose,2,690,983
aa2787,Lotus,1,650,945
aa2788,Lotus,1,460,134
aa2789,Lavender,1,130,936
aa2790,Lavender,2,910,265
aa2791,Lavender,1,100,875
aa2792,Tulip,1,320,129
aa2793,Lavender,1,230,270
aa2793,Lavender,1,Iris,270
aa2794,Rose,1,370,451
aa2795,Lotus,1,920,625
aa2796,Rose,2,10,822
aa2797,Lotus,1,560,935
aa2798,Lotus,1,440,537
aa2799,Lotus,1,410,227
aa2800,Lavender,1,600,546
aa2801,Orchid,1,40,79
aa2802,Rose,2,460,432
aa2803,Lotus,2,250,433
aa2804,Lavender,2,970,676
aa2805,Rose,1,910,518
aa2806,Lavender,2,390,641
aa2807,Tulip,2,290,531
aa2808,Tulip,2,470,463
aa2809,Lotus,2,600,718
aa2810,Tulip,1,70,554
aa2811,Tulip,2,160,244
aa2812,Lotus,1,240,719
aa2813,Orchid,1,330,156
aa2814,Lavender,2,670,29
aa2815,Rose,1,560,778
aa2816,Lavender,1,670,30
aa2817,Rose,2,480,742
aa2818,Lotus,1,460,551
aa2819,Orchid,2,670,791
aa2820,Rose,1,490,100
aa2821,Lavender,1,450,716
aa2822,Tulip,2,550,901
aa2823,Orchid,2,670,858
aa2824,Orchid,1,400,252
aa2825,Rose,1,40,856
aa2826,Lotus,1,510,567
aa2827,Orchid,1,830,26
aa2828,Lotus,2,100,86
aa2829,Lavender,1,840,178
aa2830,Lavender,1,900,524
aa2831,Lavender,2,710,610
aa2831,Lavender,2,710,610
aa2832,Lavender,1,90,931
aa2833,Lotus,2,590,182
aa2834,Rose,2,570,623
aa2835,Lotus,2,690,314
aa2836,Rose,2,480,63
aa2837,Lavender,1,350,449
aa2838,Orchid,2,940,58
aa2839,Lotus,1,220,672
aa2840,Rose,1,990,296
aa2841,Lavender,1,140,388
aa2842,Rose,1,660,477
aa2843,Orchid,1,580,922
aa2844,Rose,1,360,70
aa2845,Lavender,1,970,169
aa2846,Lotus,1,330,42
aa2847,Orchid,2,230,978
aa2848,Tulip,2,520,303
aa2849,Lavender,1,420,762
aa2850,Lavender,2,740,896
aa2851,Tulip,2,50,359
aa2852,Orchid,2,800,450
aa2853,Lotus,2,790,632
aa2854,Rose,2,480,443
aa2855,Orchid,1,320,873
aa2856,Orchid,1,20,736
aa2857,Lavender,1,950,806
aa2858,Lavender,1,330,766
aa2859,Lotus,1,320,254
aa2860,Tulip,1,50,817
aa2861,Lavender,2,460,901
aa2862,Orchid,2,320,291
aa2863,Lavender,2,770,894
aa2864,Tulip,1,100,945
aa2865,Lotus,1,670,26
aa2866,Lotus,1,240,903
aa2867,Lotus,2,810,769
aa2868,Lotus,2,650,273
aa2869,Lotus,2,660,252
aa2870,Rose,1,240,909
aa2871,Lotus,1,290,604
aa2872,Tulip,2,70,666
aa2873,Orchid,2,410,786
aa2873,Daisy,2,410,786
aa2874,Rose,2,300,0
aa2875,Lavender,1,660,505
aa2876,Orchid,2,470,389
aa2877,Lotus,1,990,577
aa2878,Lotus,1,350,674
aa2879,Lotus,2,530,387
aa2880,Rose,2,20,30
aa2881,Orchid,1,960,112
aa2882,Lotus,1,110,936
aa2883,Lotus,2,560,170
aa2883,Lotus,2,560,Sunflower
aa2884,Orchid,1,770,314
aa2885,Lavender,1,700,270
aa2886,Tulip,1,370,960
aa2887,Rose,2,240,8
aa2888,Orchid,1,20,531
aa2889,Tulip,2,100,238
aa2890,Rose,2,110,186
aa2891,Orchid,1,490,37
aa2892,Lavender,2,930,749
aa2893,Lotus,1,620,59
aa2894,Tulip,1,420,333
aa2895,Lavender,2,270,818
aa2896,Tulip,1,280,768
aa2897,Rose,1,800,859
aa2898,Rose,1,330,392
aa2899,Tulip,1,730,953
aa2900,Lotus,1,410,206
aa2901,Orchid,1,860,102
aa2902,Lavender,2,1000,816
aa2903,Tulip,2,410,465
aa2904,Lotus,2,250,320
aa2904,Lotus,2,250,45.4
aa2905,Orchid,1,270,706
aa2906,Orchid,1,620,107
aa2907,Lotus,2,280,265
aa2908,Lotus,2,570,2
aa2909,Lavender,2,210,326
aa2910,Lavender,1,710,966
aa2911,Orchid,2,280,585
aa2912,Lavender,2,660,328
aa2913,Lotus,2,810,704
aa2914,Tulip,1,550,757
aa2915,Rose,2,180,28
aa2916,Orchid,2,30,201
aa2917,Lavender,2,550,329
aa2918,Lavender,2,810,242
aa2919,Lavender,2,130,156
aa2920,Rose,2,520,632
aa2921,Lavender,2,610,563
aa2922,Tulip,2,870,224
aa2923,Rose,2,230,296
aa2924,Tulip,1,770,22
aa2925,Lavender,2,500,275
aa2926,Rose,1,730,901
aa2927,Tulip,1,320,972
aa2928,Rose,1,550,883
aa2929,Lavender,1,980,995
aa2930,Orchid,2,360,992
aa2931,Lotus,1,670,722
aa2932,Lotus,2,20,952
aa2932,Lotus,2,3,952
aa2933,Lotus,1,490,157
aa2934,Rose,2,860,3
aa2935,Lavender,2,760,801
aa2936,Orchid,2,920,434
aa2937,Rose,2,940,678
aa2938,Tulip,1,270,965
aa2939,Rose,2,40,967
aa2940,Rose,2,780,292
aa2941,Lotus,2,730,976
aa2942,Lotus,2,840,17
aa2943,Tulip,2,740,816
aa2944,Lotus,1,330,754
aa2945,Rose,1,160,660
aa2946,Lavender,1,750,430
aa2947,Lotus,2,90,547
aa2948,Lavender,2,40,925
aa2949,Rose,1,270,544
aa2950,Lotus,2,480,477
aa2951,Lotus,2,790,140
aa2952,Tulip,1,460,267
aa2953,Lotus,1,30,701
aa2954,Lavender,2,920,951
aa2955,Rose,2,910,666
aa2956,Orchid,2,710,287
aa2957,Lavender,1,50,76
aa2958,Tulip,1,400,888
aa2959,Tulip,1,900,974
aa2960,Rose,2,410,557
aa2961,Tulip,2,180,597
aa2962,Lavender,2,340,622
aa2963,Rose,1,690,421
aa2964,Tulip,1,220,969
aa2965,Orchid,2,990,473
aa2966,Lotus,2,620,358
aa2967,Orchid,2,460,310
aa2968,Tulip,2,160,661
aa2969,Rose,1,150,640
aa2970,Lavender,1,250,136
aa2971,Lotus,2,950,441
aa2972,Orchid,2,680,810
aa2973,Rose,2,610,622
aa2974,Orchid,2,650,671
aa2975,Lotus,2,930,957
aa2976,Lavender,2,980,474
aa2977,Rose,1,80,750
aa2978,Rose,2,30,137
aa2979,Orchid,1,220,139
aa2980,Tulip,2,760,940
aa2981,Rose,1,860,330
aa2982,Lotus,2,520,446
aa2983,Lavender,1,340,175
aa2984,Rose,1,320,674
aa2985,Rose,2,90,687
aa2985,Rose,2,90,687
aa2986,Rose,1,890,600
aa2987,Lotus,1,880,559
aa2988,Rose,1,810,500
aa2989,Lotus,1,150,809
aa2990,Lavender,2,950,91
aa2991,Tulip,2,650,223
aa2992,Lotus,2,320,444
aa2993,Rose,1,550,406
aa2994,Rose,1,810,407
aa2995,Lotus,1,50,954
aa2996,Rose,1,610,63
aa2997,Tulip,1,820,995
aa2998,Tulip,1,700,214
aa2999,Orchid,1,370,801
aa3000,Orchid,2,290,83
aa3001,Tulip,2,520,579
aa3002,Orchid,2,340,437
aa3002,Orchid,2,340,Canada
aa3003,Orchid,2,800,23
aa3004,Rose,2,350,622
aa3005,Orchid,2,130,773
aa3006,Orchid,1,930,616
aa3007,Tulip,1,600,826
aa3008,Tulip,1,420,772
aa3009,Rose,1,250,704
aa3010,Lotus,1,690,563
aa3011,Tulip,1,410,940
aa3012,Tulip,1,950,567
aa3013,Orchid,2,700,783
aa3014,Rose,2,160,707
aa3015,Lavender,1,980,802
aa3016,Lotus,1,80,543
aa3017,Lavender,1,870,303
aa3018,Rose,2,990,151
aa3019,Lavender,1,560,974
aa3020,Orchid,2,650,688
aa3021,Lavender,1,430,596
aa3022,Lavender,1,410,509
aa3023,Tulip,1,590,334
aa3024,Orchid,1,460,726
aa3025,Rose,2,950,230
aa3026,Rose,1,260,884
aa3027,Orchid,1,210,647
aa3028,Lavender,2,720,355
aa3029,Orchid,1,630,250
aa3030,Rose,1,240,307
aa3031,Orchid,2,390,460
aa3032,Rose,2,170,649
aa3033,Orchid,1,510,610
aa3034,Lotus,2,850,176
aa3035,Tulip,1,200,644
aa3036,Lotus,2,240,693
aa3037,Lotus,1,730,885
aa3038,Rose,1,220,817
aa3039,Orchid,2,750,109
aa3040,Orchid,2,120,817
aa3041,Rose,2,910,229
aa3042,Orchid,2,420,760
aa3043,Tulip,2,980,845
aa3044,Rose,1,990,467
aa3045,Rose,1,710,864
aa3046,Orchid,1,60,111
aa3047,Lavender,1,440,745
aa3047,Lavender,Iris,440,745
aa3048,Tulip,2,460,210
aa3049,Tulip,2,950,206
aa3050,Rose,2,430,788
aa3051,Lotus,1,300,118
aa3052,Lotus,1,150,81
aa3053,Lavender,2,170,227
aa3054,Rose,1,140,194
aa3055,Lotus,1,390,684
aa3056,Lavender,1,810,90
aa3057,Orchid,2,370,586
aa3058,Rose,2,620,820
aa3059,Rose,1,160,543
aa3060,Orchid,1,650,185
aa3061,Lotus,1,550,8
aa3062,Rose,1,60,953
aa3063,Rose,1,620,594
aa3064,Tulip,2,510,50
aa3065,Orchid,1,210,807
aa3066,Lotus,2,870,66
aa3066,Lotus,2,Sunflower,66
aa3067,Tulip,1,780,507
aa3068,Lotus,1,910,343
aa3069,Tulip,1,850,973
aa3070,Lavender,1,400,5
aa3071,Lotus,1,30,96
aa3072,Lotus,2,730,628
aa3073,Tulip,1,110,648
aa3074,Orchid,2,80,898
aa3075,Rose,1,990,141
aa3076,Orchid,2,370,67
aa3077,Lavender,1,910,120
aa3078,Orchid,2,380,450
aa3079,Tulip,2,630,227
aa3080,Orchid,1,640,458
aa3081,Lavender,2,10,289
aa3082,Tulip,2,500,124
aa3083,Rose,1,410,827
aa3084,Orchid,2,300,85
aa3085,Rose,1,790,183
aa3086,Orchid,1,950,82
aa3087,Rose,1,510,708
aa3088,Lavender,1,640,463
aa3089,Lavender,1,660,671
aa3090,Orchid,2,830,70
aa3091,Rose,1,870,768
aa3092,Rose,1,760,623
aa3093,Tulip,2,1000,945
aa3094,Rose,1,600,853
aa3095,Tulip,1,500,494
aa3096,Orchid,2,500,614
aa3097,Lavender,2,310,146
aa3098,Lavender,1,840,573
aa3099,Orchid,2,570,887
aa3100,Tulip,2,500,101
aa3101,Tulip,2,630,221
aa3102,Tulip,2,750,989
aa3103,Tulip,2,60,561
aa3104,Tulip,2,750,852
aa3105,Lavender,2,180,733
aa3106,Tulip,1,460,78
aa3107,Rose,2,890,275
aa3108,Tulip,1,540,688
aa3109,Tulip,1,240,562
aa3110,Lavender,2,600,216
aa3111,Orchid,1,810,773
aa3112,Orchid,2,300,706
aa3113,Lotus,2,890,424
aa3113,Lotus,3,890,424
aa3114,Tulip,1,380,342
aa3114,Tulip,1,380,Sunflower
aa3115,Rose,2,300,523
aa3116,Lotus,1,90,236
aa3117,Orchid,2,260,675
aa3118,Lavender,2,370,678
aa3119,Lotus,1,450,430
aa3120,Rose,2,440,936
aa3121,Lavender,1,670,891
aa3121,Lavender,2014,670,891
aa3122,Orchid,2,100,893
aa3123,Lotus,1,600,18
aa3124,Orchid,2,800,352
aa3125,Orchid,1,220,395
aa3126,Lotus,1,440,621
aa3127,Lotus,2,870,421
aa3127,Lotus,2,870,0
aa3128,Tulip,2,890,804
aa3129,Orchid,2,400,647
aa3130,Tulip,1,190,625
aa3131,Lavender,1,340,107
aa3132,Rose,2,260,378
aa3133,Orchid,1,190,776
aa3134,Lavender,1,120,121
aa3135,Tulip,2,60,798
aa3136,Orchid,2,530,408
aa3137,Lotus,1,660,534
aa3138,Lotus,1,360,596
aa3139,Rose,1,940,444
aa3140,Orchid,1,220,443
aa3141,Tulip,2,670,580
aa3142,Rose,2,730,18
aa3143,Lotus,2,930,752
aa3144,Rose,1,680,443
aa3145,Lotus,2,810,11
aa3146,Lavender,1,840,874
aa3147,Lotus,1,760,408
aa3148,Rose,2,910,127
aa3149,Rose,2,690,753
aa3150,Lavender,2,500,967
aa3151,Tulip,1,450,200
aa3152,Rose,2,290,376
aa3153,Orchid,1,630,578
aa3154,Lavender,2,180,203
aa3155,Rose,2,750,106
aa3155,Rose,2014,750,106
aa3156,Lotus,1,120,99
aa3157,Orchid,1,760,856
aa3158,Lotus,1,210,655
aa3159,Lotus,1,220,544
aa3160,Tulip,2,170,254
aa3161,Orchid,1,430,276
aa3162,Orchid,2,60,48
aa3163,Rose,2,110,582
aa3164,Rose,2,1000,206
aa3165,Tulip,1,590,914
aa3166,Lavender,1,20,601
aa3167,Orchid,2,640,570
aa3168,Rose,2,990,968
aa3169,Tulip,2,70,496
aa3170,Orchid,1,100,816
aa3171,Tulip,1,220,541
aa3172,Rose,1,890,941
aa3173,Lavender,1,70,298
aa3174,Lavender,2,960,343
aa3175,Rose,2,910,492
aa3176,Tulip,2,1000,372
aa3177,Lavender,2,180,676
aa3178,Tulip,2,90,822
aa3179,Lotus,2,690,348
aa3180,Lavender,1,380,795
aa3181,Lotus,1,870,100
aa3182,Lotus,1,550,691
aa3183,Lavender,1,460,149
aa3184,Orchid,2,230,598
aa3185,Lotus,1,820,105
aa3186,Tulip,2,30,612
aa3186,Tulip,2,Sunflower,612
aa3187,Orchid,1,500,576
aa3188,Lavender,2,60,260
aa3189,Rose,2,170,721
aa3190,Lavender,1,660,910
aa3191,Rose,1,120,564
aa3192,Orchid,1,930,26
aa3193,Lotus,1,940,537
aa3194,Orchid,2,450,810
aa3195,Tulip,2,540,885
aa3196,Lotus,1,410,410
aa3197,Rose,1,490,947
aa3198,Rose,1,30,131
aa3199,Rose,1,160,799
aa3200,Lotus,2,950,500
aa3200,Lotus,2,950,Sunflower
aa3201,Rose,2,770,397
aa3202,Lotus,2,560,74
aa3203,Orchid,1,910,580
aa3204,Orchid,2,120,530
aa3205,Lavender,1,260,462
aa3206,Lotus,1,790,741
aa3207,Rose,2,390,562
aa3208,Rose,1,370,263
aa3209,Lotus,1,160,764
aa3210,Orchid,2,830,318
aa3211,Rose,2,980,234
aa3212,Orchid,1,580,336
aa3213,Tulip,1,380,355
aa3214,Orchid,2,990,124
aa3215,Tulip,2,110,401
aa3216,Rose,2,10,20
aa3217,Lavender,1,580,534
aa3218,Lavender,2,430,158
aa3219,Lotus,1,230,676
aa3220,Orchid,2,760,932
aa3221,Lavender,2,730,73
aa3222,Rose,1,300,394
aa3223,Lavender,1,330,413
aa3224,Orchid,2,980,396
aa3225,Rose,1,980,75
aa3226,Tulip,2,480,967
aa3226,Tulip,0,480,967
aa3227,Rose,1,960,417
aa3228,Lotus,2,830,371
aa3229,Lavender,2,680,374
aa3230,Lavender,2,420,411
aa3231,Lavender,2,730,174
aa3231,Lavender,2,730,174
aa3232,Rose,1,420,1000
aa3233,Orchid,2,150,647
aa3234,Orchid,1,160,248
aa3235,Rose,1,860,780
aa3236,Tulip,2,140,80
aa3236,Tulip,2,1001,80
aa3237,Lavender,2,350,730
aa3238,Lavender,2,140,360
aa3239,Lavender,1,490,788
aa3240,Rose,1,870,265
aa3241,Lavender,1,990,209
aa3242,Lotus,2,950,378
aa3243,Tulip,2,940,803
aa3244,Orchid,2,550,495
aa3245,Orchid,1,900,627
aa3246,Rose,1,570,301
aa3247,Tulip,1,30,703
aa3248,Lotus,1,340,589
aa3249,Rose,1,60,318
aa3250,Lotus,1,980,653
aa3251,Lavender,2,730,910
aa3252,Lotus,1,590,67
aa3253,Lavender,1,280,871
aa3254,Tulip,1,850,867
aa3255,Orchid,2,860,840
aa3256,Tulip,1,400,645
aa3257,Lotus,1,900,239
aa3258,Lotus,1,870,489
aa3259,Rose,2,130,111
aa3260,Lotus,1,460,318
aa3261,Lotus,2,350,850
aa3262,Rose,1,380,20
aa3263,Tulip,2,470,887
aa3264,Lotus,2,270,612
aa3265,Orchid,2,200,383
aa3266,Orchid,1,740,289
aa3267,Tulip,2,230,25
aa3268,Lotus,1,650,524
aa3269,Lotus,2,670,49
aa3270,Rose,1,190,818
aa3271,Rose,2,770,356
aa3272,Orchid,2,40,286
aa3273,Rose,2,190,533
aa3274,Lavender,1,630,760
aa3275,Rose,1,840,282
aa3276,Lavender,2,550,95
aa3277,Tulip,2,640,371
aa3278,Orchid,1,220,128
aa3279,Orchid,1,180,273
aa3280,Orchid,2,710,550
aa3281,Orchid,1,930,43
aa3282,Lavender,1,10,77
aa3283,Lavender,2,350,578
aa3284,Lavender,1,800,31
aa3285,Tulip,1,820,506
aa3286,Lavender,1,670,596
aa3287,Rose,2,110,438
aa3288,Tulip,1,910,527
aa3289,Rose,1,370,333
aa3290,Orchid,2,190,384
aa3291,Lavender,1,380,377
aa3292,Lavender,2,400,525
aa3293,Lotus,2,500,380
aa3294,Lotus,1,280,176
aa3295,Lavender,2,810,783
aa3296,Tulip,2,910,468
aa3297,Rose,1,960,358
aa3298,Rose,1,300,509
aa3299,Lavender,2,280,691
aa3300,Rose,2,940,673
aa3301,Lavender,1,590,720
aa3302,Rose,1,590,572
aa3303,Lavender,2,140,741
aa3304,Tulip,2,780,754
aa3304,123,2,780,754
aa3305,Rose,2,170,262
aa3306,Rose,1,390,706
aa3307,Lavender,1,20,248
aa3307,Lavender,1,Daisy,248
aa3308,Orchid,2,690,309
aa3309,Tulip,1,640,360
aa3310,Orchid,1,170,852
aa3311,Lotus,2,820,821
